data,Year-Month,outLat,outLong,count
Ashkelon Southern Industrial Zone,2023-11,31.636089,34.554535,14
Ashkelon Southern Industrial Zone,2023-12,31.636089,34.554535,17
Ashkelon Southern Industrial Zone,2024-01,31.636089,34.554535,2
Ashkelon Southern Industrial Zone,2024-02,31.636089,34.554535,3
Ashkelon Southern Industrial Zone,2024-03,31.636089,34.554535,2
Ashkelon Southern Industrial Zone,2024-04,31.636089,34.554535,1
Ashkelon Southern Industrial Zone,2024-05,31.636089,34.554535,4
Ashkelon Southern Industrial Zone,2024-06,31.636089,34.554535,2
Ashkelon Southern Industrial Zone,2024-07,31.636089,34.554535,1
Ashkelon Southern Industrial Zone,2024-08,31.636089,34.554535,2
Ashkelon Southern Industrial Zone,2024-09,31.636089,34.554535,2
Ashkelon Southern Industrial Zone,2024-10,31.636089,34.554535,3
Ashkelon Southern Industrial Zone,2024-12,31.636089,34.554535,2
Asseret,2023-10,31.824913,34.747459,7
Asseret,2023-11,31.824913,34.747459,1
Asseret,2023-12,31.824913,34.747459,3
Asseret,2024-01,31.824913,34.747459,1
Asseret,2024-12,31.824913,34.747459,5
Atlit,2024-09,32.6960656,34.9458283,3
Atlit,2024-10,32.6960656,34.9458283,8
Atlit,2024-11,32.6960656,34.9458283,5
Atteret,2024-09,31.046051,34.851612,2
Atteret,2024-10,31.046051,34.851612,1
Atteret,2025-01,31.046051,34.851612,1
Atzmon (Segev),2024-06,32.865802,35.252335,1
Atzmon (Segev),2024-09,32.865802,35.252335,3
Atzmon (Segev),2024-10,32.865802,35.252335,9
Atzmon (Segev),2024-11,32.865802,35.252335,4
Avdon,2023-10,33.048792,35.179128,1
Avdon,2023-11,33.048792,35.179128,3
Avdon,2023-12,33.048792,35.179128,1
Avdon,2024-01,33.048792,35.179128,2
Avdon,2024-02,33.048792,35.179128,2
Avdon,2024-03,33.048792,35.179128,3
Avdon,2024-04,33.048792,35.179128,6
Avdon,2024-05,33.048792,35.179128,6
Avdon,2024-06,33.048792,35.179128,7
Avdon,2024-07,33.048792,35.179128,12
Avdon,2024-08,33.048792,35.179128,12
Avdon,2024-09,33.048792,35.179128,15
Avdon,2024-10,33.048792,35.179128,20
Avdon,2024-11,33.048792,35.179128,18
Aviel,2024-09,32.531346,34.993493,1
Aviel,2024-10,32.531346,34.993493,4
Aviel,2024-11,32.531346,34.993493,3
Aviezer,2023-10,31.681996,35.018821,5
Aviezer,2024-10,31.681996,35.018821,3
Aviezer,2024-11,31.681996,35.018821,1
Aviezer,2024-12,31.681996,35.018821,5
Aviezer,2025-01,31.681996,35.018821,1
Avigdor,2023-10,31.711901,34.740369,8
Avigdor,2023-12,31.711901,34.740369,1
Avigdor,2024-10,31.711901,34.740369,2
Avigdor,2024-12,31.711901,34.740369,1
Avihail,2024-09,32.350708,34.871229,1
Avihail,2024-10,32.350708,34.871229,4
Avihail,2024-11,32.350708,34.871229,2
Avivim,2023-10,33.089381,35.470338,2
Avivim,2023-11,33.089381,35.470338,9
Avivim,2023-12,33.089381,35.470338,7
Avivim,2024-01,33.089381,35.470338,10
Avivim,2024-02,33.089381,35.470338,5
Avivim,2024-03,33.089381,35.470338,3
Avivim,2024-04,33.089381,35.470338,4
Avivim,2024-05,33.089381,35.470338,9
Avivim,2024-06,33.089381,35.470338,16
Avivim,2024-07,33.089381,35.470338,5
Avivim,2024-08,33.089381,35.470338,5
Avivim,2024-09,33.089381,35.470338,12
Avivim,2024-10,33.089381,35.470338,32
Avivim,2024-11,33.089381,35.470338,27
Avnat,2024-04,31.046051,34.851612,1
Avnat,2024-10,31.046051,34.851612,3
Avnei Eitan,2023-10,32.824808,35.765777,2
Avnei Eitan,2023-11,32.824808,35.765777,1
Avnei Eitan,2024-01,32.824808,35.765777,1
Avnei Eitan,2024-03,32.824808,35.765777,1
Avnei Eitan,2024-04,32.824808,35.765777,1
Avnei Eitan,2024-05,32.824808,35.765777,1
Avnei Eitan,2024-06,32.824808,35.765777,1
Avnei Eitan,2024-09,32.824808,35.765777,1
Avnei Eitan,2024-10,32.824808,35.765777,2
Avnei Eitan,2024-11,32.824808,35.765777,2
Avnei Hefetz,2024-10,31.046051,34.851612,2
Avnei Hefetz,2024-11,31.046051,34.851612,1
Avshalom,2023-10,31.195397,34.3312,8
Avshalom,2023-11,31.195397,34.3312,1
Avshalom,2023-12,31.195397,34.3312,1
Avshalom,2024-05,31.195397,34.3312,1
Avshalom,2024-06,31.195397,34.3312,2
Avshalom,2024-07,31.195397,34.3312,2
Avshalom,2024-10,31.195397,34.3312,2
Avtalion,2023-10,32.835781,35.350442,1
Avtalion,2024-07,32.835781,35.350442,1
Avtalion,2024-09,32.835781,35.350442,2
Avtalion,2024-10,32.835781,35.350442,4
Ayanot,2023-10,31.91579999999999,34.768097,14
Ayanot,2023-11,31.91579999999999,34.768097,4
Ayanot,2023-12,31.91579999999999,34.768097,5
Ayanot,2024-09,31.91579999999999,34.768097,2
Ayanot,2024-10,31.91579999999999,34.768097,3
Ayanot,2024-11,31.91579999999999,34.768097,1
Ayanot,2024-12,31.91579999999999,34.768097,5
Ayelet HaShachar,2023-10,33.021115,35.576732,2
Ayelet HaShachar,2023-12,33.021115,35.576732,3
Ayelet HaShachar,2024-01,33.021115,35.576732,4
Ayelet HaShachar,2024-02,33.021115,35.576732,1
Ayelet HaShachar,2024-03,33.021115,35.576732,3
Ayelet HaShachar,2024-05,33.021115,35.576732,3
Ayelet HaShachar,2024-06,33.021115,35.576732,7
Ayelet HaShachar,2024-07,33.021115,35.576732,9
Ayelet HaShachar,2024-08,33.021115,35.576732,10
Ayelet HaShachar,2024-09,33.021115,35.576732,8
Ayelet HaShachar,2024-10,33.021115,35.576732,10
Ayelet HaShachar,2024-11,33.021115,35.576732,5
Azaria,2023-10,31.890495,34.911872,2
Azaria,2023-11,31.890495,34.911872,2
Azaria,2023-12,31.890495,34.911872,2
Azaria,2024-01,31.890495,34.911872,2
Azaria,2024-09,31.890495,34.911872,3
Azaria,2024-10,31.890495,34.911872,3
Azaria,2024-12,31.890495,34.911872,6
Azaria,2025-01,31.890495,34.911872,1
Azor,2023-10,32.0245041,34.8058575,30
Azor,2023-11,32.0245041,34.8058575,7
Azor,2023-12,32.0245041,34.8058575,7
Azor,2024-01,32.0245041,34.8058575,2
Azor,2024-09,32.0245041,34.8058575,3
Azor,2024-10,32.0245041,34.8058575,3
Azor,2024-11,32.0245041,34.8058575,2
Azor,2024-12,32.0245041,34.8058575,7
Azor,2025-01,32.0245041,34.8058575,1
Azriel,2024-10,32.262841,34.971133,4
Azriel,2024-11,32.262841,34.971133,3
Azrikam,2023-10,31.751695,34.694818,12
Azrikam,2023-11,31.751695,34.694818,2
Azrikam,2023-12,31.751695,34.694818,4
Azrikam,2024-08,31.751695,34.694818,1
Azrikam,2024-10,31.751695,34.694818,1
Azrikam,2024-12,31.751695,34.694818,2
Bahan,2024-10,32.351831,35.018542,3
Bahan,2024-11,32.351831,35.018542,2
Balfuria,2023-12,32.629988,35.296281,1
Balfuria,2024-09,32.629988,35.296281,7
Balfuria,2024-10,32.629988,35.296281,1
Bar Giora,2023-10,31.729683,35.073414,6
Bar Giora,2024-10,31.729683,35.073414,4
Bar Giora,2024-12,31.729683,35.073414,3
Bar Giora,2025-01,31.729683,35.073414,1
Bar Lev Industrial Zone,2024-09,31.046051,34.851612,8
Bar Lev Industrial Zone,2024-10,31.046051,34.851612,12
Bar Lev Industrial Zone,2024-11,31.046051,34.851612,5
Bar On Industrial Zone,2024-09,32.168345,35.071126,1
Bar On Industrial Zone,2024-10,32.168345,35.071126,1
Bar Yochai,2023-11,32.997704,35.44819,2
Bar Yochai,2024-01,32.997704,35.44819,1
Bar Yochai,2024-02,32.997704,35.44819,2
Bar Yochai,2024-03,32.997704,35.44819,2
Bar Yochai,2024-04,32.997704,35.44819,1
Bar Yochai,2024-05,32.997704,35.44819,1
Bar Yochai,2024-06,32.997704,35.44819,3
Bar Yochai,2024-07,32.997704,35.44819,2
Bar Yochai,2024-08,32.997704,35.44819,3
Bar Yochai,2024-09,32.997704,35.44819,8
Bar Yochai,2024-10,32.997704,35.44819,19
Bar Yochai,2024-11,32.997704,35.44819,7
Baram,2023-11,33.058979,35.433235,8
Baram,2023-12,33.058979,35.433235,6
Baram,2024-01,33.058979,35.433235,11
Baram,2024-02,33.058979,35.433235,5
Baram,2024-03,33.058979,35.433235,3
Baram,2024-04,33.058979,35.433235,5
Baram,2024-05,33.058979,35.433235,9
Baram,2024-06,33.058979,35.433235,9
Baram,2024-07,33.058979,35.433235,6
Baram,2024-08,33.058979,35.433235,9
Baram,2024-09,33.058979,35.433235,10
Baram,2024-10,33.058979,35.433235,13
Baram,2024-11,33.058979,35.433235,13
Bareket,2023-10,32.018344,34.943179,3
Bareket,2023-11,32.018344,34.943179,3
Bareket,2023-12,32.018344,34.943179,1
Bareket,2024-09,32.018344,34.943179,3
Bareket,2024-10,32.018344,34.943179,2
Bareket,2024-11,32.018344,34.943179,2
Bareket,2024-12,32.018344,34.943179,6
Bareket,2025-01,32.018344,34.943179,1
Barkai,2024-09,32.476096,35.031044,1
Barkai,2024-10,32.476096,35.031044,2
Barkai,2024-11,32.476096,35.031044,1
Barkan,2023-10,32.109487,35.106008,1
Barkan,2024-09,32.109487,35.106008,1
Barkan,2024-10,32.109487,35.106008,2
Barkan Industrial Park,2024-09,31.046051,34.851612,1
Barkan Industrial Park,2024-10,31.046051,34.851612,2
Bart'a,2024-09,31.046051,34.851612,1
Bart'a,2024-10,31.046051,34.851612,1
Bart'a,2024-11,31.046051,34.851612,1
Basmat Tab'un,2023-10,32.736287,35.1532,1
Basmat Tab'un,2024-09,32.736287,35.1532,12
Basmat Tab'un,2024-10,32.736287,35.1532,5
Basmat Tab'un,2024-11,32.736287,35.1532,2
Bat Ayin,2023-10,32.0419036,34.755375,3
Bat Ayin,2024-10,32.0419036,34.755375,4
Bat Ayin,2024-12,32.0419036,34.755375,2
Bat Ayin,2025-01,32.0419036,34.755375,1
Bat Chen,2024-09,32.360194,34.872388,1
Bat Chen,2024-10,32.360194,34.872388,4
Bat Chen,2024-11,32.360194,34.872388,1
Bat Hadar,2023-10,31.648125,34.597146,27
Bat Hadar,2023-11,31.648125,34.597146,4
Bat Hadar,2023-12,31.648125,34.597146,3
Bat Hadar,2024-01,31.648125,34.597146,1
Bat Hefer,2024-10,32.333714,35.013729,4
Bat Hefer,2024-11,32.333714,35.013729,2
Bat Shlomo,2024-09,32.600335,35.003837,2
Bat Shlomo,2024-10,32.600335,35.003837,7
Bat Shlomo,2024-11,32.600335,35.003837,3
Bat Yam,2024-09,32.0151439,34.752885,2
Bat Yam,2024-10,32.0151439,34.752885,4
Bat Yam,2024-11,32.0151439,34.752885,3
Bat Yam,2024-12,32.0151439,34.752885,7
Batzra,2023-10,32.214541,34.878123,2
Batzra,2024-05,32.214541,34.878123,1
Batzra,2024-10,32.214541,34.878123,3
Batzra,2024-11,32.214541,34.878123,6
Batzra,2024-12,32.214541,34.878123,1
Be'er Ganim,2023-10,31.7003539,34.610934,28
Be'er Ganim,2023-11,31.7003539,34.610934,4
Be'er Ganim,2023-12,31.7003539,34.610934,1
Be'er Ganim,2024-01,31.7003539,34.610934,1
Be'er Ganim,2024-10,31.7003539,34.610934,2
Be'er Milka,2024-04,30.934112,34.405643,1
Be'er Milka,2024-10,30.934112,34.405643,1
Be'er Ora,2024-09,29.710166,34.987218,2
Be'er Tuvia,2023-10,31.7343796,34.7244494,13
Be'er Tuvia,2023-12,31.7343796,34.7244494,2
Be'er Tuvia,2024-10,31.7343796,34.7244494,2
Be'er Tuvia,2024-12,31.7343796,34.7244494,1
Be'er Yacov,2023-10,31.943507,34.83904,14
Be'er Yacov,2023-11,31.943507,34.83904,7
Be'er Yacov,2023-12,31.943507,34.83904,4
Be'er Yacov,2024-01,31.943507,34.83904,3
Be'er Yacov,2024-09,31.943507,34.83904,3
Be'er Yacov,2024-10,31.943507,34.83904,3
Be'er Yacov,2024-11,31.943507,34.83904,1
Be'er Yacov,2024-12,31.943507,34.83904,8
Be'er Yacov,2025-01,31.943507,34.83904,1
Be'eri,2023-10,31.424513,34.492567,26
Be'eri,2023-11,31.424513,34.492567,2
Be'eri,2023-12,31.424513,34.492567,3
Be'eri,2024-01,31.424513,34.492567,1
Be'eri,2024-03,31.424513,34.492567,1
Be'eri,2024-10,31.424513,34.492567,2
Be'eri,2025-01,31.424513,34.492567,1
Be'erot Itzhak,2023-10,32.042025,34.910221,7
Be'erot Itzhak,2023-11,32.042025,34.910221,4
Be'erot Itzhak,2023-12,32.042025,34.910221,2
Be'erot Itzhak,2024-09,32.042025,34.910221,3
Be'erot Itzhak,2024-10,32.042025,34.910221,2
Be'erot Itzhak,2024-11,32.042025,34.910221,4
Be'erot Itzhak,2024-12,32.042025,34.910221,7
Be'erot Itzhak,2025-01,32.042025,34.910221,1
Be'erotaim,2024-10,32.321039,34.98343,5
Be'erotaim,2024-11,32.321039,34.98343,5
Beer Sheva - East,2023-10,31.2521018,34.7867691,16
Beer Sheva - East,2023-11,31.2521018,34.7867691,4
Beer Sheva - East,2023-12,31.2521018,34.7867691,2
Beer Sheva - East,2024-04,31.2521018,34.7867691,11
Beer Sheva - East,2024-10,31.2521018,34.7867691,5
Beer Sheva - North,2023-10,31.2521018,34.7867691,15
Beer Sheva - North,2023-11,31.2521018,34.7867691,2
Beer Sheva - North,2023-12,31.2521018,34.7867691,2
Beer Sheva - North,2024-04,31.2521018,34.7867691,9
Beer Sheva - North,2024-05,31.2521018,34.7867691,1
Beer Sheva - North,2024-10,31.2521018,34.7867691,5
Beer Sheva - South,2023-10,31.2521018,34.7867691,24
Beer Sheva - South,2023-11,31.2521018,34.7867691,4
Beer Sheva - South,2023-12,31.2521018,34.7867691,3
Beer Sheva - South,2024-04,31.2521018,34.7867691,9
Beer Sheva - South,2024-05,31.2521018,34.7867691,2
Beer Sheva - South,2024-10,31.2521018,34.7867691,5
Beer Sheva - West,2023-10,31.2521018,34.7867691,26
Beer Sheva - West,2023-11,31.2521018,34.7867691,4
Beer Sheva - West,2023-12,31.2521018,34.7867691,3
Beer Sheva - West,2024-04,31.2521018,34.7867691,10
Beer Sheva - West,2024-05,31.2521018,34.7867691,2
Beer Sheva - West,2024-10,31.2521018,34.7867691,5
Beit Alfa and Heftziba,2024-09,32.518729,35.426247,1
Beit Alfa and Heftziba,2024-10,32.518729,35.426247,3
Beit Arie,2023-10,31.046051,34.851612,1
Beit Arie,2024-09,31.046051,34.851612,2
Beit Arie,2024-10,31.046051,34.851612,3
Beit Arie,2025-01,31.046051,34.851612,1
Beit Arif,2023-10,31.995352,34.935103,2
Beit Arif,2023-11,31.995352,34.935103,2
Beit Arif,2023-12,31.995352,34.935103,1
Beit Arif,2024-09,31.995352,34.935103,3
Beit Arif,2024-10,31.995352,34.935103,2
Beit Arif,2024-11,31.995352,34.935103,3
Beit Arif,2024-12,31.995352,34.935103,8
Beit Arif,2025-01,31.995352,34.935103,1
Beit Berl,2023-10,32.1997359,34.9260732,1
Beit Berl,2024-10,32.1997359,34.9260732,5
Beit Berl,2024-11,32.1997359,34.9260732,4
Beit Berl,2024-12,32.1997359,34.9260732,1
Beit Dagan,2023-10,32.002465,34.8295485,26
Beit Dagan,2023-11,32.002465,34.8295485,10
Beit Dagan,2023-12,32.002465,34.8295485,7
Beit Dagan,2024-01,32.002465,34.8295485,2
Beit Dagan,2024-09,32.002465,34.8295485,3
Beit Dagan,2024-10,32.002465,34.8295485,3
Beit Dagan,2024-11,32.002465,34.8295485,2
Beit Dagan,2024-12,32.002465,34.8295485,7
Beit Dagan,2025-01,32.002465,34.8295485,1
Beit El,2024-09,32.2255479,34.9952015,2
Beit El,2024-10,32.2255479,34.9952015,1
Beit El,2025-01,32.2255479,34.9952015,1
Beit Elazari,2023-10,31.8456267,34.8005109,7
Beit Elazari,2023-11,31.8456267,34.8005109,1
Beit Elazari,2023-12,31.8456267,34.8005109,1
Beit Elazari,2024-01,31.8456267,34.8005109,1
Beit Elazari,2024-09,31.8456267,34.8005109,2
Beit Elazari,2024-10,31.8456267,34.8005109,2
Beit Elazari,2024-12,31.8456267,34.8005109,5
Beit Ezra,2023-10,31.736402,34.657514,18
Beit Ezra,2023-11,31.736402,34.657514,4
Beit Ezra,2023-12,31.736402,34.657514,4
Beit Gamliel,2023-10,31.856128,34.760947,7
Beit Gamliel,2023-11,31.856128,34.760947,2
Beit Gamliel,2023-12,31.856128,34.760947,3
Beit Gamliel,2024-01,31.856128,34.760947,2
Beit Gamliel,2024-09,31.856128,34.760947,1
Beit Gamliel,2024-10,31.856128,34.760947,1
Beit Gamliel,2024-12,31.856128,34.760947,5
Beit Guvrin,2024-10,31.61288,34.895568,2
Beit Guvrin,2024-11,31.61288,34.895568,1
Beit Guvrin,2024-12,31.61288,34.895568,2
Beit HaArava,2024-10,31.964769,34.7784426,3
Beit HaEmek,2023-10,32.971014,35.145305,1
Beit HaEmek,2024-04,32.971014,35.145305,1
Beit HaEmek,2024-06,32.971014,35.145305,1
Beit HaEmek,2024-08,32.971014,35.145305,1
Beit HaEmek,2024-09,32.971014,35.145305,5
Beit HaEmek,2024-10,32.971014,35.145305,13
Beit HaEmek,2024-11,32.971014,35.145305,13
Beit HaGdi,2023-10,31.422839,34.607878,28
Beit HaGdi,2023-11,31.422839,34.607878,2
Beit HaGdi,2023-12,31.422839,34.607878,2
Beit HaGdi,2024-01,31.422839,34.607878,1
Beit HaGdi,2024-04,31.422839,34.607878,1
Beit HaGdi,2024-10,31.422839,34.607878,2
Beit HaLevi,2024-10,32.351596,34.930443,3
Beit HaLevi,2024-11,32.351596,34.930443,5
Beit HaShita,2024-09,32.550874,35.43935099999999,2
Beit HaShita,2024-10,32.550874,35.43935099999999,2
Beit Hagai,2024-10,31.49253,35.07953699999999,5
Beit Hagai,2024-11,31.49253,35.07953699999999,1
Beit Hagai,2024-12,31.49253,35.07953699999999,1
Beit Hanan,2023-10,31.935211,34.775596,19
Beit Hanan,2023-11,31.935211,34.775596,7
Beit Hanan,2023-12,31.935211,34.775596,5
Beit Hanan,2024-01,31.935211,34.775596,2
Beit Hanan,2024-09,31.935211,34.775596,3
Beit Hanan,2024-10,31.935211,34.775596,3
Beit Hanan,2024-11,31.935211,34.775596,1
Beit Hanan,2024-12,31.935211,34.775596,6
Beit Hanania,2024-10,32.529504,34.926734,6
Beit Hanania,2024-11,32.529504,34.926734,1
Beit Hashmonai,2023-10,31.890298,34.917599,1
Beit Hashmonai,2023-11,31.890298,34.917599,1
Beit Hashmonai,2023-12,31.890298,34.917599,1
Beit Hashmonai,2024-01,31.890298,34.917599,1
Beit Hashmonai,2024-09,31.890298,34.917599,3
Beit Hashmonai,2024-10,31.890298,34.917599,4
Beit Hashmonai,2024-12,31.890298,34.917599,6
Beit Hashmonai,2025-01,31.890298,34.917599,1
Beit Hazon,2024-10,32.387178,34.91291,3
Beit Hazon,2024-11,32.387178,34.91291,3
Beit Herut,2024-09,32.376223,34.873765,1
Beit Herut,2024-10,32.376223,34.873765,4
Beit Herut,2024-11,32.376223,34.873765,1
Beit Hilkia,2023-10,31.793001,34.809698,5
Beit Hilkia,2024-10,31.793001,34.809698,2
Beit Hilkia,2024-12,31.793001,34.809698,5
Beit Hillel,2023-10,33.208782,35.606515,2
Beit Hillel,2023-11,33.208782,35.606515,6
Beit Hillel,2023-12,33.208782,35.606515,5
Beit Hillel,2024-01,33.208782,35.606515,4
Beit Hillel,2024-02,33.208782,35.606515,9
Beit Hillel,2024-03,33.208782,35.606515,12
Beit Hillel,2024-04,33.208782,35.606515,20
Beit Hillel,2024-05,33.208782,35.606515,49
Beit Hillel,2024-06,33.208782,35.606515,36
Beit Hillel,2024-07,33.208782,35.606515,38
Beit Hillel,2024-08,33.208782,35.606515,17
Beit Hillel,2024-09,33.208782,35.606515,20
Beit Hillel,2024-10,33.208782,35.606515,23
Beit Hillel,2024-11,33.208782,35.606515,23
Beit Horon,2024-10,31.87989,35.124097,3
Beit Horon,2025-01,31.87989,35.124097,1
Beit Jann,2023-10,32.9651552,35.37935360000001,1
Beit Jann,2024-01,32.9651552,35.37935360000001,1
Beit Jann,2024-02,32.9651552,35.37935360000001,1
Beit Jann,2024-06,32.9651552,35.37935360000001,2
Beit Jann,2024-07,32.9651552,35.37935360000001,2
Beit Jann,2024-08,32.9651552,35.37935360000001,1
Beit Jann,2024-09,32.9651552,35.37935360000001,5
Beit Jann,2024-10,32.9651552,35.37935360000001,7
Beit Jann,2024-11,32.9651552,35.37935360000001,1
Beit Kama,2024-10,31.446566,34.762248,5
Beit Keshet,2023-10,32.718446,35.394952,1
Beit Keshet,2024-09,32.718446,35.394952,1
Beit Keshet,2024-10,32.718446,35.394952,5
Beit Meir,2023-10,31.794786,35.036753,1
Beit Meir,2023-12,31.794786,35.036753,1
Beit Meir,2024-10,31.794786,35.036753,5
Beit Meir,2024-12,31.794786,35.036753,6
Beit Meir,2025-01,31.794786,35.036753,1
Beit Nechemia,2023-10,31.977142,34.953835,3
Beit Nechemia,2023-11,31.977142,34.953835,1
Beit Nechemia,2023-12,31.977142,34.953835,1
Beit Nechemia,2024-01,31.977142,34.953835,1
Beit Nechemia,2024-09,31.977142,34.953835,3
Beit Nechemia,2024-10,31.977142,34.953835,2
Beit Nechemia,2024-12,31.977142,34.953835,7
Beit Nechemia,2025-01,31.977142,34.953835,1
Beit Nekofa,2023-10,31.804392,35.126876,6
Beit Nekofa,2024-10,31.804392,35.126876,4
Beit Nekofa,2024-12,31.804392,35.126876,1
Beit Nekofa,2025-01,31.804392,35.126876,1
Beit Nir,2024-10,31.647627,34.873107,2
Beit Nir,2024-11,31.647627,34.873107,1
Beit Nir,2024-12,31.647627,34.873107,2
Beit Oren,2024-09,32.731601,35.00632,2
Beit Oren,2024-10,32.731601,35.00632,8
Beit Oren,2024-11,32.731601,35.00632,3
Beit Oved,2023-10,31.921287,34.774905,16
Beit Oved,2023-11,31.921287,34.774905,5
Beit Oved,2023-12,31.921287,34.774905,6
Beit Oved,2024-01,31.921287,34.774905,2
Beit Oved,2024-09,31.921287,34.774905,2
Beit Oved,2024-10,31.921287,34.774905,3
Beit Oved,2024-11,31.921287,34.774905,1
Beit Oved,2024-12,31.921287,34.774905,5
Beit Rimon,2024-07,32.781845,35.327738,1
Beit Rimon,2024-09,32.781845,35.327738,5
Beit Rimon,2024-10,32.781845,35.327738,5
Beit She'an,2023-10,32.497103,35.497336,3
Beit She'an,2024-09,32.497103,35.497336,1
Beit She'an,2024-10,32.497103,35.497336,3
Beit Shea'rim,2023-10,32.697679,35.179905,1
Beit Shea'rim,2024-09,32.697679,35.179905,8
Beit Shea'rim,2024-10,32.697679,35.179905,4
Beit Shemesh,2023-10,31.747041,34.988099,8
Beit Shemesh,2023-12,31.747041,34.988099,1
Beit Shemesh,2024-10,31.747041,34.988099,4
Beit Shemesh,2024-11,31.747041,34.988099,1
Beit Shemesh,2024-12,31.747041,34.988099,6
Beit Shemesh,2025-01,31.747041,34.988099,1
Beit Shikma,2023-10,31.637735,34.610074,20
Beit Shikma,2023-11,31.637735,34.610074,3
Beit Shikma,2023-12,31.637735,34.610074,2
Beit Shikma,2024-06,31.637735,34.610074,1
Beit Uziel,2023-10,31.87005,34.904858,3
Beit Uziel,2023-11,31.87005,34.904858,1
Beit Uziel,2023-12,31.87005,34.904858,1
Beit Uziel,2024-01,31.87005,34.904858,1
Beit Uziel,2024-09,31.87005,34.904858,3
Beit Uziel,2024-10,31.87005,34.904858,4
Beit Uziel,2024-12,31.87005,34.904858,6
Beit Uziel,2025-01,31.87005,34.904858,1
Beit Yannai,2024-09,32.381729,34.863507,1
Beit Yannai,2024-10,32.381729,34.863507,4
Beit Yannai,2024-11,32.381729,34.863507,1
Beit Yatir,2024-04,31.365586,35.11134,7
Beit Yatir,2024-10,31.365586,35.11134,5
Beit Yatir,2024-12,31.365586,35.11134,1
Beit Yehoshua,2024-05,32.262075,34.865418,1
Beit Yehoshua,2024-09,32.262075,34.865418,1
Beit Yehoshua,2024-10,32.262075,34.865418,4
Beit Yehoshua,2024-11,32.262075,34.865418,4
Beit Yerach,2023-10,32.712784,35.574346,1
Beit Yerach,2024-06,32.712784,35.574346,1
Beit Yerach,2024-09,32.712784,35.574346,1
Beit Yerach,2024-10,32.712784,35.574346,4
Beit Yithak - Sha'ar Hefer,2024-09,32.3333417,34.8899779,1
Beit Yithak - Sha'ar Hefer,2024-10,32.3333417,34.8899779,4
Beit Yithak - Sha'ar Hefer,2024-11,32.3333417,34.8899779,4
Beit Yossef,2024-09,32.558698,35.55277299999999,1
Beit Yossef,2024-10,32.558698,35.55277299999999,1
Beit Zayit,2023-10,31.783058,35.161117,7
Beit Zayit,2023-12,31.783058,35.161117,1
Beit Zayit,2024-10,31.783058,35.161117,4
Beit Zayit,2025-01,31.783058,35.161117,1
Beit Zera,2023-10,32.689296,35.574062,1
Beit Zera,2024-10,32.689296,35.574062,3
Beit Zvi,2024-09,32.0784145,34.8217109,2
Beit Zvi,2024-10,32.0784145,34.8217109,8
Beit Zvi,2024-11,32.0784145,34.8217109,2
Beitar Illit,2023-10,31.046051,34.851612,10
Beitar Illit,2024-04,31.046051,34.851612,1
Beitar Illit,2024-10,31.046051,34.851612,4
